term,Drama,Comedy,Thriller,Action,Adventure,Horror,Romance,Family,Crime,Science Fiction,Fantasy,Animation,Mystery,History,Music,TV Movie,War,Documentary,Western
simpl,0.23751088589018834,0.23541354740361836,0.20388678623854148,0.231793578166044,0.22492057722495573,0.3862042160597894,0.213112128689087,0.2290412416202135,0.3038898796147555,0.20988892536447615,0.21791297686040537,0.2055270187190125,0.23125796660472525,0.231793578166044,nan,0.1767467754749788,0.231793578166044,nan,nan
adult,0.24480772508954018,0.21925156733694431,0.291020538723083,0.3005270039399105,0.1920364157465354,0.2418222518865517,0.24372028431371628,0.23214813281428284,nan,0.2659699520342224,0.23547826998850874,0.1710034241949474,0.23317534133844472,nan,0.2143512854952289,0.2523139136023009,nan,nan,0.2577341820526752
strand,0.2668932390650201,0.29572385054663947,0.24352474258166296,0.3019532198085013,0.2844637435826313,0.2645964788102425,0.2967787876045868,0.2909776302245735,0.26249791033508546,0.2379554768272748,0.271423972081916,0.29008388788619305,0.2308324075712734,nan,0.3087438036904701,0.3026268413891758,nan,nan,nan
classic,0.22772704170945804,0.23316410455762318,nan,0.22858476231810182,0.24236444785696543,nan,0.24446325467118163,0.22873593307351175,0.22806867244755466,0.2236409602056684,0.24492817032629474,0.26767177506274215,0.2053091863937121,nan,0.2346964224460147,nan,nan,nan,nan
eventu,0.21402409759462002,0.24858351449601956,0.22588409134931292,0.2505855448383397,0.20299558211420501,0.1526451770945378,0.2211839799013849,0.22155264510086048,0.2072696236449173,0.21705053119872797,0.2575443958189707,nan,0.25094564168526795,0.24572722674634828,nan,nan,0.190580227562151,nan,nan
katniss,nan,nan,0.3772508039406866,0.3483591431427575,0.4040437138710638,nan,nan,nan,nan,0.44038971474014205,0.3024600513349783,nan,nan,nan,nan,nan,nan,nan,nan
snow,0.3130859755041363,0.30477244439094336,0.31989758850536343,0.1961110459398097,0.2677836006878799,nan,0.24859628662968788,0.3336924384605381,nan,0.3417344628296759,0.3964224089391893,0.3792677574636394,0.3314027031039309,nan,0.297257638545915,0.3398912518337505,nan,nan,nan
presid,0.3019331878023571,0.2344870475651218,0.2710217032609537,0.32023136699609034,0.28961846883084724,0.2858641582966048,0.24546364644636634,0.3695298103308603,0.31375008712562,0.21038129047120152,0.3276969843137325,nan,0.3278561051813883,0.24058067054430224,nan,nan,0.2184313529064195,nan,nan
finnick,nan,nan,nan,nan,0.196380428214319,nan,nan,nan,nan,0.196380428214319,nan,nan,nan,nan,nan,nan,nan,nan,nan
peeta,nan,nan,nan,nan,0.1880139476822161,nan,nan,nan,nan,0.1880139476822161,nan,nan,nan,nan,nan,nan,nan,nan,nan
panem,nan,nan,nan,nan,0.24984799873544375,nan,nan,nan,nan,0.24984799873544375,nan,nan,nan,nan,nan,nan,nan,nan,nan
hunger,0.33986268015827253,0.2002816978756888,0.26027039800237906,0.3129003595293559,0.22235962539085008,0.318556054564078,0.318556054564078,nan,nan,0.2567155113430708,0.2945033427904901,0.2359968694736375,nan,0.30454159151980786,nan,nan,0.2524417213123417,nan,nan
arena,0.1563282618961722,nan,0.17229849924716228,nan,0.15511171573141824,nan,nan,nan,nan,0.17429737763620884,nan,nan,nan,0.1626425881157558,nan,nan,0.1539954579326077,0.2993318045164304,nan
closest,0.31072698201915355,0.2259816699357849,0.2901825850136044,0.2401105224875594,0.2006903666936087,nan,nan,0.2259816699357849,0.2901825850136044,0.1548043553085705,nan,nan,0.372694506373638,nan,0.1826759969753466,nan,nan,nan,nan
scale,0.19086569417129887,0.34080614541862286,0.1819546214396923,0.18890688168433462,0.24284608190289708,nan,nan,0.26981389347047474,nan,0.18425164543803363,0.1876579296191221,nan,nan,0.195322365436143,nan,nan,0.195322365436143,nan,nan
chipmunk,nan,0.23000770900541687,nan,nan,0.2886281772924422,nan,nan,0.36376840695564955,nan,nan,0.3888151501767187,0.3888151501767187,nan,nan,0.3749488491574513,nan,nan,nan,nan
chipett,nan,0.3025294103459537,nan,nan,0.3025294103459537,nan,nan,0.33270711840379524,nan,nan,0.347795972432716,0.347795972432716,nan,nan,0.33270711840379524,nan,nan,nan,nan
music,0.28493292342787674,0.22491118703470753,0.2303604067102351,nan,0.22554059757731865,0.2303604067102351,0.25996346957638755,0.26525341082813464,0.34190088426814974,nan,0.24402296760219772,0.25495915672808594,0.1523680614627394,0.41835387942590163,0.26203931695129723,0.1988896668929809,nan,nan,nan
sevil,nan,nan,nan,nan,nan,nan,nan,0.27210776109150725,nan,nan,0.27210776109150725,0.27210776109150725,nan,nan,0.18679906486609,nan,nan,nan,nan
school,0.2527361438081343,0.24754628832516917,0.26288285313674675,0.22734219833286726,0.21897552937272935,0.25930922791767047,0.23018054247473618,0.23827084109532756,0.24593860490841762,0.28663223346134636,0.27507417959734953,0.2620993564086077,0.24681515227797388,nan,0.18566454549539618,0.26396109741525453,nan,nan,nan
squar,0.2204079300596858,0.2855011639821426,0.2100165004765737,0.2879321255634699,0.2443314597502382,nan,nan,0.19319145660321946,0.2769393687144186,0.2855011639821426,0.19977497036268377,0.1552184809751293,0.2982661374019352,0.2619717119595673,0.20691469134718762,nan,nan,nan,nan
ignit,0.21833048545203315,0.24653170660800283,0.22277092408300025,nan,0.1697897237362284,nan,0.21995237077041488,0.1489578676159657,0.24660883012155607,0.1862648093480594,0.17712308740985105,0.1489578676159657,0.285918912836779,nan,0.1489578676159657,nan,nan,nan,0.2371459873300705
stardom,0.24450014712620316,0.2197898701653001,nan,nan,nan,nan,0.2175168350065265,0.19093168020307616,0.2711719302593288,nan,0.1489578676159657,0.19093168020307616,nan,0.3980411058392143,0.26164062099552365,nan,nan,nan,nan
25,0.3109232114660231,0.3555531477093371,0.212026974185747,0.20226150819445177,0.1793087040278358,0.27442089650395,nan,0.1459523573949868,0.18110305404903612,0.21173157136968035,0.17528331707067987,0.1459523573949868,nan,0.133261197380391,0.1459523573949868,nan,nan,nan,nan
nephew,0.2442621042532972,0.2254140979878259,nan,0.2071330960018952,0.26378859795249743,nan,0.19668663276313747,0.2133302640068024,nan,0.3465568162496746,0.16704058507007208,0.1805586614493399,nan,nan,0.18349839955326325,0.2658924043121925,nan,nan,nan
megamind,nan,0.5447901551241998,nan,0.5447901551241998,nan,nan,nan,0.5447901551241998,nan,0.5881677925540633,nan,nan,nan,nan,nan,nan,nan,nan,nan
metro,nan,0.2571239474170564,nan,0.3043004484261284,nan,nan,nan,0.3043004484261284,0.2499834145492083,0.33812514434059443,nan,nan,nan,nan,nan,nan,nan,nan,nan
supervillain,nan,0.2751402166855069,nan,0.22117768105425487,0.2644127528366206,nan,nan,0.27030791544544586,nan,0.23717007939031304,0.19789594081423353,0.1135132372124639,nan,nan,nan,nan,nan,nan,nan
creation,0.295038953670558,0.21450290427608612,0.2577028326884774,0.2166910704330892,0.2004816014781251,0.2113003325525348,0.19255031747782203,0.21788539336389884,nan,0.2262023764941136,0.2004816014781251,nan,0.2033226692587203,0.4001754426058534,nan,0.32991562467319296,0.1764191207182745,nan,nan
nemesi,0.4003083626153684,0.24385785127095683,0.20588329583293005,0.25589353327431635,0.2546678344656308,nan,nan,0.2339447438128662,0.2687244339463512,0.24489947009015978,0.1629597023843148,0.25969840268683314,0.2951632761713576,nan,nan,0.2664361084354732,nan,nan,nan
highli,0.22038107248695904,0.2020143176108237,0.26843821510163546,0.23661526875531638,0.30949589683143264,0.24119118167763,0.1827584864638375,0.2020143176108237,nan,0.26311359171935617,nan,nan,0.2537127348226344,nan,nan,nan,0.223219117270269,nan,nan
wors,0.24880776675153085,0.2266510901910206,0.19925418975031106,0.27132704972504257,0.2136740456305201,0.2641313014489132,0.21156304494776473,0.20387365460947993,nan,0.20843109369938886,0.20784204996720987,0.2136740456305201,0.19895996550999334,nan,0.1908641586159196,nan,nan,nan,nan
intellig,0.24306132973756342,0.2353599478255979,0.2684010957312522,0.23928571340801727,0.2593633579588424,0.3935498820447143,0.2725861871956777,0.22996832016304256,0.23824901026025078,0.28771547890887655,0.26814774509634703,0.2620061351539018,0.30325593304657317,nan,nan,nan,0.23988159194917305,nan,nan
defeat,0.235297469932333,0.2460985520965094,0.2472044442546474,0.2325266574171955,0.21599601555744863,0.23222676882745769,nan,0.22464127877673298,0.2101142641526612,0.21360473784173992,0.24771244382878074,nan,nan,0.2258836783757425,nan,0.21156989243867236,nan,nan,nan
act,0.24029677808367134,0.2355731505204483,0.23720973721343702,0.20345659335944563,nan,0.2773240231340744,0.26014332983121996,0.22458950855744825,0.25036948664072206,0.1843091785877717,0.21303030074528262,nan,0.27629032385634467,0.2321430469423457,0.4025350611554232,nan,nan,nan,0.2405430210233076
unusu,0.24965304162420274,0.24185105691916214,0.2616583023131353,nan,0.2942673546687832,0.3062641905965235,0.2804147036247443,0.305687083730253,0.3154225129708807,nan,0.2753229183642442,0.1865632379363435,0.24977396222827583,nan,nan,nan,nan,nan,nan
flit,nan,nan,nan,nan,nan,nan,0.2678001219007651,nan,nan,nan,0.2678001219007651,nan,nan,nan,nan,nan,nan,nan,nan
button,0.2042801150426715,0.21812448699206324,0.2125299156265011,0.21812448699206324,nan,nan,0.22828119849275055,0.2237190583576254,0.2125299156265011,0.2698736322436673,0.2287917933493295,nan,nan,nan,nan,nan,nan,nan,nan
sort,0.21848775238959975,0.3059668137588914,0.2728557965280168,0.209614497669884,0.2725312888133037,0.3696302971561233,0.2400873426899257,0.3131424855761326,nan,nan,0.26471138994896043,0.2597925063515083,nan,nan,0.209614497669884,nan,nan,nan,nan
revers,0.2834347890683409,0.205013541650597,0.23581569213093964,0.23800241803195885,0.22347948472827894,nan,0.2233254499017324,0.18909401424723207,0.2834347890683409,0.22841861480551925,0.21944080819507816,0.172663812571341,nan,nan,nan,nan,nan,nan,nan
forward,0.2332993927115069,0.2242157888820416,0.28690345306318477,nan,nan,nan,0.24370244309110597,nan,0.2794243927653602,nan,0.2104727705301747,nan,nan,nan,nan,0.3137892211896221,0.226779392406078,nan,nan
twelv,0.2587836635820018,0.1705520137315,0.2603809629818448,0.19882140636598905,0.1839882266508219,0.2643802557684253,0.1965260993219345,0.19871312509064218,0.23188864282841176,nan,0.1956261377457504,nan,nan,nan,nan,nan,nan,nan,nan
elderli,0.2558022439515051,0.23546401620144888,0.27348908993164583,nan,nan,0.3006570282665427,0.2325891777495878,0.2079850549958081,0.2068463942936494,0.24957460116363006,0.24331911948157814,nan,0.31554136409835826,0.2502853929539019,nan,nan,nan,nan,nan
circumst,0.2529349207161415,0.21325358423776172,0.28036486578104663,nan,0.21917903291157295,nan,0.23419199116988293,0.188230082486294,0.273282832939458,0.2714398795775772,0.189783464797894,nan,0.3044810236116733,0.2782353022568928,nan,0.2132964885569847,0.2782353022568928,nan,nan
orlean,0.2650219513424468,0.21399121527897078,0.2886201477512754,0.25452203481663854,0.2264832348490606,0.295658685692103,0.2520009361529563,nan,0.2419588080240268,0.24979238538363435,0.189783464797894,nan,0.32806269000543675,0.3639045878337397,nan,nan,nan,nan,nan
powder,nan,nan,0.372882290135378,nan,0.3722570300771364,nan,nan,nan,nan,0.5310077286514496,0.451632379364293,nan,nan,nan,nan,nan,nan,nan,nan
monstrou,nan,nan,0.24581101109627546,nan,0.3112163507008693,0.22966620542525457,nan,0.2243711838643144,0.1881106798205357,0.2697389745748163,0.3112163507008693,0.2243711838643144,nan,0.2327298454958956,nan,0.3030851151319116,nan,nan,nan
hord,nan,0.25599379945044193,0.2813135894714344,0.22774040629854714,0.3150679873254384,0.22981524484049198,nan,nan,nan,0.2599563722525936,0.3023019257828591,nan,nan,nan,0.3861752242238472,nan,nan,nan,nan
embroil,0.23983171658326366,0.203360726319336,0.28939316061101467,0.328228073459842,0.22364033508791537,0.2285934447470307,0.2347138899157045,0.1915187755803007,0.25268418041763524,0.2030131561471929,0.2389269675440544,nan,0.2982792293017142,nan,nan,nan,nan,nan,nan
european,0.1940803862605611,0.1940803862605611,0.3881386059027248,0.4155085799361262,0.2503358733988301,0.3329713429000603,0.23158984244119987,0.21206762138166466,nan,nan,0.2627170075842342,0.2163841986782326,nan,0.2244414582571089,nan,0.22045322538144768,nan,nan,nan
china,0.25216423166147683,0.238646970474839,0.27956615062740153,0.1782883104619823,0.28979278712443496,0.2575789399095634,0.2877721749082375,0.23683822219032746,0.27591914349207924,nan,0.24585306117075487,nan,0.2877721749082375,0.564083089992386,nan,nan,0.374680969221008,nan,nan
defens,0.2694166585606897,nan,0.2610604470016548,0.2125732559275257,0.22492201258368555,0.2497149692277762,0.1519900144171477,nan,0.24832388511585513,0.1789690416780492,0.22551836491695798,nan,0.2743490326939001,nan,nan,nan,nan,nan,nan
wall,0.20302386840444833,0.26432712943443654,0.2220171670427748,nan,0.2683152907934107,nan,0.2830792401678892,0.3096488102309739,0.2714714567741714,0.26212060070592264,0.2683152907934107,nan,0.20012463502647,0.1706673364640007,nan,nan,nan,nan,nan
mercenari,0.27597555973635696,0.2724331831351731,0.24953570850962786,0.2516109770268181,0.2581917892382434,nan,nan,0.2021802883845976,0.24773092563150848,0.3295154350574865,0.2873632042021588,0.2404018410218606,0.1612347367702787,nan,nan,nan,nan,nan,nan
black,0.25151965531660564,0.2477960599410678,0.2549960513940059,0.27523544622259044,0.2567420418244384,0.23575586439223412,0.2747347050730164,0.2385851626362012,0.3118181971919511,0.26262182096119047,0.2213743194165597,0.2853464588761611,0.2525947429449255,0.3357843725268252,0.22713650151352371,nan,0.2432277092924251,nan,nan
hous,0.26842729756971556,0.26432074175844433,0.2631816825782559,0.2359744425074258,nan,0.29453420116482254,0.24819178289937996,0.2828275951640421,0.2598322465702641,0.25940360253999584,0.1819520566752943,0.32765410004987583,0.3033001790971819,nan,nan,0.3622048512044448,0.229836205003439,nan,nan
atroci,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
specialis,0.1785415068469932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
submerg,0.2207684430788955,nan,0.2717093412242831,nan,0.2207684430788955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
youtub,0.3674325307145463,0.2483441692362296,nan,nan,nan,nan,0.2483441692362296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
oxygen,0.20534133853132516,0.2376929875517193,0.22773850230183235,0.1936657083026922,0.27546380013764366,nan,nan,nan,nan,0.2376929875517193,nan,nan,nan,nan,nan,nan,nan,nan,nan
discov,0.20994491383228467,0.20413914172682993,0.21373269384650442,0.2097228453928961,0.1841223777885697,0.20889156380920504,0.22819296441040238,0.19431942050696593,nan,0.21360445800122613,0.19856156539008366,0.1854448168201555,0.2107268533528818,nan,nan,0.2459174327805146,nan,nan,0.2426092140358342
reserv,0.26596588012020034,0.3330958940534417,0.29989116510290664,0.24474657032159786,0.28433932437258713,0.31997877501345895,nan,0.4036929033337001,0.29371807758286883,0.23859488934315168,0.31273482735378966,nan,0.3560753987715236,0.23150416531397613,nan,0.2663918203957128,nan,nan,0.230578011476157
underwat,0.2393523332982285,0.2317108978915294,0.28118341004892977,0.268144846774062,0.2284333781101271,0.2964790718511988,nan,0.21792115531281,nan,0.27275890732884484,0.1561498269109663,nan,0.2347303485070686,nan,nan,nan,nan,nan,nan
dive,0.22585642963931152,0.2133756979212425,0.22332241536376235,nan,0.26095654559009707,0.2680500990665652,0.1960694645555692,0.118939389969804,nan,0.25146104900935135,nan,nan,0.21905173929744665,0.204163873231115,0.2080404987762302,nan,0.1803411676069792,nan,nan
plumber,nan,0.3235994778403112,nan,nan,0.3408378054417348,nan,nan,0.3235994778403112,nan,0.3063611502388875,0.3235994778403112,nan,nan,nan,nan,nan,nan,nan,nan
brother,0.275051929408816,0.256536966717934,0.27604827105239543,0.2461811951353766,0.24779346305295996,0.2530365299202465,0.27787196283292775,0.25162026207926214,0.261905402262295,0.2454242232946424,0.24582766955346852,0.2718423369105473,0.2119720121335567,0.21572521809645404,0.2714124317681696,0.23943255937394003,0.24981665858478574,nan,0.2811084993722215
pipe,0.2366171506707612,0.318294429781781,nan,nan,0.314909599319894,nan,0.2528140143804307,0.314909599319894,0.2519346045918827,nan,0.314909599319894,nan,nan,0.2519346045918827,nan,nan,nan,nan,nan
wander,nan,0.2434839186263006,0.22376498649837764,0.20801407628110904,0.24098316064803488,0.20962234991008205,0.3281208346613161,0.24098316064803488,0.2688077095544502,0.2363584191169154,0.23078176028031158,nan,0.23419902362826334,nan,nan,nan,nan,nan,0.2269087672720297
fix,0.2542379322119668,0.25444841651603634,0.26747065675101567,nan,0.24438973763684463,nan,0.28201028713553505,0.19917478973132444,nan,0.20469858953421846,0.23139672312784934,0.21713912415113212,0.2033065060046622,nan,nan,nan,nan,nan,nan
brooklyn,0.26068865496888227,0.24646506449785544,0.18136314746952964,0.2707135911615795,0.2075765496631805,nan,0.21479969479182354,0.24364505919492727,0.2945304453965469,0.19906987926222927,0.2395320036451901,0.160695005103775,nan,0.1964473496683749,nan,nan,0.171378437990299,nan,nan
main,0.2277818094565208,0.21596040315442763,0.25135488974687326,0.20363837356167505,0.21328783052101874,0.1889307615643263,0.23619729732836492,0.2062404880028046,0.22516630734859316,0.21302358821358605,0.23135674713476007,0.23372187963528224,0.25773873963189403,nan,nan,0.1816239156130217,nan,nan,nan
transport,0.27461169661166485,0.2682150737307956,0.2124031176524117,0.20724320545779457,0.25876492065889634,nan,0.3080255346722631,0.273017040236093,0.21431560844225367,0.23625588985511659,0.24284079397544986,0.25952084759011324,0.2273277202609286,nan,nan,nan,nan,nan,0.2283945949648335
separ,0.2324186089534171,0.2115485904935705,0.19747465994694358,nan,0.22240663924487883,0.2092301043082836,0.23951023855701276,0.23712460284154185,0.208999160445021,0.21762774819937974,0.2238759710810411,0.2506091785143708,0.2033635225528862,0.2856051873065769,0.2099748197528956,0.2291184846085562,nan,nan,nan
underground,0.27452347994478693,0.2711939478479831,0.2776300299531709,0.26080437607875223,0.2556528721247645,0.23245964925876605,nan,0.2324925719730172,0.2230644706983016,0.24221913514630472,0.2310765150271599,nan,0.22678648958940703,0.2492097545063896,0.2296170354912969,nan,0.2592400791554017,nan,nan
bebbanburg,nan,nan,nan,nan,0.4332645509929745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4332645509929745,nan,nan
